App,Category,Installs_category,Rating,Mean_App_Sentiment,Reviews,Size_in_MB,Type,Price,Content_Rating,Genres,Last_Updated,Android_Ver
"JotterPad - Writer, Screenplay, Novel",PRODUCTIVITY,High,,,57904,11.0,Free,0.0,Everyone,Productivity,2018-07-01,4.2 and up
AP Series Solution Pro,FAMILY,no,,,0,7.4,Paid,1.99,Everyone,Education,2017-07-30,4.0 and up
Mercari: The Selling App,SHOPPING,Very High,,,101883,13.0,Free,0.0,Everyone,Shopping,2018-08-03,5.0 and up
FP Boss,FINANCE,Very low,,,1,5.8,Free,0.0,Everyone,Finance,2018-07-27,5.0 and up
Remote for Sony TV & Sony Blu-Ray Players MyAV,TOOLS,High,,,3491,7.3,Free,0.0,Everyone,Tools,2018-07-31,4.3 and up
Dr. D.K. Olukoya Sermons,LIFESTYLE,Low,,,1,3.0,Free,0.0,Everyone,Lifestyle,2017-09-26,4.0 and up
EUROBANK CY,FINANCE,Low,,,30,15.0,Free,0.0,Everyone,Finance,2018-06-12,4.3 and up
Dr D K Olukoya,LIFESTYLE,Very low,,,0,3.3,Free,0.0,Teen,Lifestyle,2018-07-25,4.1 and up
Super Jim Jump - pixel 3d,GAME,High,,,10460,18.0,Free,0.0,Everyone,Arcade,2018-07-11,4.0 and up
Adventure Quest World Mobile Quiz,FAMILY,Low,,,28,26.0,Free,0.0,Everyone,Puzzle,2018-01-16,4.0.3 and up
Trimble Ag Mobile,PRODUCTIVITY,Moderate,,,85,44.0,Free,0.0,Everyone,Productivity,2018-08-02,4.1 and up
Destroy Gunners Σ,GAME,High,,,10786,21.0,Free,0.0,Everyone,Arcade,2017-01-14,4.0.3 and up
BW COMPANY FINDER,BUSINESS,Low,,,48,7.4,Free,0.0,Everyone,Business,2017-08-21,4.0 and up
RT News (Russia Today),NEWS_AND_MAGAZINES,High,,,56524,14.0,Free,0.0,Teen,News & Magazines,2018-08-06,4.0.3 and up
Lyra Virtual Assistant,PRODUCTIVITY,High,,,41624,3.4,Free,0.0,Everyone,Productivity,2018-05-24,4.0.3 and up
Tamilnadu EB Online Payment,FINANCE,More than moderate,,,155,3.9,Free,0.0,Everyone,Finance,2018-07-30,4.0.3 and up
EF Events,EVENTS,Low,,,7,4.4,Free,0.0,Teen,Events,2017-10-05,Varies with device
ricardo.ch,SHOPPING,High,,,13232,27.0,Free,0.0,Everyone,Shopping,2018-07-21,4.1 and up
Recipe Keeper,FOOD_AND_DRINK,More than moderate,,,1962,22.0,Free,0.0,Everyone,Food & Drink,2018-06-27,4.1 and up
Language Therapy: Aphasia,MEDICAL,Low,,,10,28.0,Paid,74.99,Everyone,Medical,2018-06-25,4.0.3 and up
AK Math Coach,FAMILY,More than moderate,,,283,18.0,Free,0.0,Everyone,Education,2015-05-19,2.3.3 and up
BN Pro White HD Text,LIBRARIES_AND_DEMO,Moderate,,,120,0.76,Free,0.0,Everyone,Libraries & Demo,2017-02-05,1.6 and up
"Starg - Gay, Same Sex, Bi",DATING,Moderate,,,66,7.3,Free,0.0,Mature 17+,Dating,2016-11-29,4.1 and up
Sic Bo Online! Free Casino,GAME,More than moderate,,,488,30.0,Free,0.0,Teen,Casino,2016-06-10,2.3 and up
DV-LOTTERY 2019 REGISTRATION,FAMILY,Moderate,,,97,2.6,Free,0.0,Everyone,Entertainment,2018-01-20,4.0 and up
DB Busradar NRW,MAPS_AND_NAVIGATION,Moderate,,,78,3.0,Free,0.0,Everyone,Maps & Navigation,2017-04-12,2.2 and up
Next Gen Science Standards,EDUCATION,More than moderate,,,206,18.0,Free,0.0,Everyone,Education,2016-12-20,2.3 and up
Skin Care and Natural Beauty,BEAUTY,More than moderate,,,654,7.4,Free,0.0,Teen,Beauty,2018-07-17,4.1 and up
FINAL FANTASY DIMENSIONS,FAMILY,More than moderate,,,8450,1.1,Paid,13.99,Everyone,Role Playing,2017-03-15,2.3.3 and up
AP Math & Computer Science,FAMILY,Moderate,,,37,9.5,Free,0.0,Everyone,Education,2015-07-19,2.3 and up
IV Calc CP Calculator Toolkit,TOOLS,Moderate,,,242,3.2,Free,0.0,Everyone,Tools,2016-10-06,4.2 and up
Nokia mobile support,TOOLS,Very High,,,12215,9.1,Free,0.0,Everyone,Tools,2018-08-01,7.0 and up
StyleSeat,LIFESTYLE,High,,,20304,24.0,Free,0.0,Everyone,Lifestyle,2018-07-31,4.0.3 and up
Invasion: Defend EU,GAME,Low,,,7,20.0,Free,0.0,Everyone,Arcade,2017-12-08,2.3 and up
BF at Sea Refueled,GAME,Moderate,,,1849,37.0,Free,0.0,Everyone,Board,2015-10-20,2.3.3 and up
"C Programming - Learn Code, Theory & Discuss",FAMILY,More than moderate,,,2751,7.0,Free,0.0,Everyone,Education,2018-06-15,4.0.3 and up
Black & White Camera - Lovely BW,PHOTOGRAPHY,More than moderate,,,329,4.8,Free,0.0,Everyone,Photography,2017-11-13,4.4 and up
Angry Shark 2016,FAMILY,Very High,,,73185,46.0,Free,0.0,Teen,Simulation,2017-11-01,4.0 and up
DK Live - Sports Play by Play,SPORTS,More than moderate,,,255,19.0,Free,0.0,Everyone,Sports,2018-05-22,4.4 and up
DF Glue Board,PARENTING,Very low,,,1,27.0,Free,0.0,Everyone,Parenting,2018-01-19,4.2 and up
Random Love (BF),FAMILY,Low,,,3,10.0,Free,0.0,Everyone,Entertainment,2015-10-04,2.2 and up
DHV accountancy BV,BUSINESS,Very low,,,0,10.0,Free,0.0,Everyone,Business,2016-04-21,4.0 and up
Drive 4x4 Luxury SUV Jeep,GAME,High,,,2183,46.0,Free,0.0,Everyone,Racing,2018-07-10,2.3 and up
Toddler Kids Puzzles PUZZINGO,FAMILY,High,,,14014,60.0,Free,0.0,Everyone,Education;Education,2018-07-06,4.0.3 and up
Farsi Keyboard,TOOLS,High,,,9716,1.3,Free,0.0,Everyone,Tools,2018-04-10,4.0 and up
"Unlimited Group Links - Whatsapp, FB, Telegram",SOCIAL,Moderate,,,44,2.8,Free,0.0,Mature 17+,Social,2018-07-03,4.0.3 and up
"Fame Boom for Real Followers, Likes",SOCIAL,Very High,,,896118,6.6,Free,0.0,Everyone,Social,2017-10-09,4.1 and up
BH Táxi,BUSINESS,Moderate,,,91,8.9,Free,0.0,Everyone,Business,2018-06-07,4.0.3 and up
Rized ‼️ Color By Number & Pixel Coloring Book,FAMILY,More than moderate,,,1279,13.0,Free,0.0,Everyone,Casual,2018-06-13,4.3 and up
AP Mobile - Breaking News,NEWS_AND_MAGAZINES,High,2.402816615419046,0.15281661541904595,76677,4.6,Free,0.0,Everyone 10+,News & Magazines,2017-05-25,4.0 and up
Walk Freely (Ec Shlire),TOOLS,Low,,,62,2.3,Free,0.0,Everyone,Tools,2017-11-13,4.1 and up
Mobizen Screen Recorder for SAMSUNG,VIDEO_PLAYERS,Very High,,,953894,37.0,Free,0.0,Everyone,Video Players & Editors,2018-04-26,Varies with device
Vip视频免费看-BT磁力搜索,TOOLS,Low,,,20,7.9,Free,0.0,Everyone,Tools,2018-06-08,4.0 and up
Santa's Monster Shootout DX,GAME,Low,,,4,33.0,Paid,1.99,Teen,Action,2013-08-15,2.2 and up
Square InPic - Photo Editor & Collage Maker,PHOTOGRAPHY,Top Notch,,,635846,14.0,Free,0.0,Everyone,Photography,2018-05-23,4.0 and up
Good house to buy a house,HOUSE_AND_HOME,More than moderate,,,491,15.0,Free,0.0,Everyone,House & Home,2018-07-25,4.0.3 and up
FO PSA Sept-Fons,COMMUNICATION,Low,,,2,15.0,Free,0.0,Everyone,Communication,2018-03-22,4.1 and up
DB Customer Connect,BUSINESS,Moderate,,,100,6.3,Free,0.0,Everyone,Business,2018-07-21,4.1 and up
B R Telco FCU Mobile Banking,FINANCE,Moderate,,,413,13.0,Free,0.0,Everyone,Finance,2018-05-30,5.0 and up
Gate Of Death Ep: 1,GAME,Low,,,7,34.0,Free,0.0,Everyone,Adventure,2016-10-07,2.3 and up
Download free book with green book,BOOKS_AND_REFERENCE,More than moderate,,,4478,9.5,Free,0.0,Everyone 10+,Books & Reference,2017-07-31,4.0 and up
Touch Racing 2 - Mini RC Race,FAMILY,High,,,41867,78.0,Free,0.0,Everyone,Racing;Action & Adventure,2017-05-18,2.3.3 and up
DS,FAMILY,Low,,,15,23.0,Free,0.0,Everyone,Casual,2016-01-19,2.3 and up
Extreme Car Driving Simulator,GAME,Top Notch,2.218472222222222,0.06847222222222221,2251012,52.0,Free,0.0,Everyone,Racing,2018-05-03,4.0 and up
Fossil Q Legacy,LIFESTYLE,More than moderate,,,680,60.0,Free,0.0,Everyone,Lifestyle,2017-09-19,4.4 and up
Flip the Gun - Simulator Game,GAME,Very High,2.1920796495171495,0.09207964951714952,195558,86.0,Free,0.0,Everyone,Arcade,2018-07-26,5.0 and up
ODTMobile,BUSINESS,Moderate,,,15,2.7,Free,0.0,Everyone,Business,2016-03-10,2.2 and up
Radio FG Paris Underground,FAMILY,Low,,,3,1.7,Free,0.0,Teen,Entertainment,2015-07-26,2.2 and up
EVENTOS DF,EVENTS,Very low,,,0,4.5,Free,0.0,Everyone,Events,2017-12-01,4.1 and up
ChatBolo - AI Chatbot Online,FAMILY,More than moderate,,,1407,1.4,Free,0.0,Everyone,Entertainment,2015-09-25,2.2 and up
Baby Monitor AV,COMMUNICATION,More than moderate,,,1434,9.5,Free,0.0,Everyone,Communication,2014-03-06,2.3 and up
Evolution Marketing CR,HEALTH_AND_FITNESS,Low,,,14,1.3,Free,0.0,Everyone,Health & Fitness,2018-03-30,4.0.3 and up
EV Charging,MAPS_AND_NAVIGATION,Low,,,8,32.0,Free,0.0,Everyone,Maps & Navigation,2017-08-01,4.1 and up
Dragon B.Z Wallpapers,PERSONALIZATION,Very low,,,0,3.8,Free,0.0,Everyone,Personalization,2018-05-06,4.0.3 and up
Tencent Video - Supporting the whole network,VIDEO_PLAYERS,High,,,13205,44.0,Free,0.0,Teen,Video Players & Editors,2018-07-31,3.0 and up
Development of the child up to a year,PARENTING,More than moderate,,,1413,14.0,Free,0.0,Mature 17+,Parenting,2018-07-20,4.1 and up
Akinator,FAMILY,Top Notch,2.2445903869725097,0.09459038697250963,1805398,55.0,Free,0.0,Teen,Entertainment,2018-06-11,4.4 and up
Castle Clash: Heroes of the Empire US,FAMILY,Top Notch,,,4578890,24.0,Free,0.0,Everyone 10+,Strategy,2018-07-17,4.1 and up
Oggy,GAME,Very High,,,49971,61.0,Free,0.0,Everyone,Arcade,2017-08-29,4.0.3 and up
NSE Mobile Trading,FINANCE,High,,,13868,1.4,Free,0.0,Everyone,Finance,2017-08-03,2.1 and up
K keyboard - Myanmar,TOOLS,More than moderate,,,1955,14.0,Free,0.0,Everyone,Tools,2018-03-17,4.1 and up
Ag Tools,TOOLS,Low,,,2,18.0,Free,0.0,Everyone,Tools,2017-09-27,4.0.3 and up
Band O'Clock,LIFESTYLE,More than moderate,,,1140,0.73,Free,0.0,Everyone,Lifestyle,2011-12-03,2.1 and up
Quiz&Learn Python,EDUCATION,Moderate,,,304,2.0,Free,0.0,Everyone,Education,2016-07-04,4.0 and up
Video Editor,VIDEO_PLAYERS,Very High,,,159622,23.0,Free,0.0,Everyone,Video Players & Editors;Creativity,2018-07-17,4.3 and up
Coupon Sherpa,SHOPPING,High,,,7793,6.1,Free,0.0,Everyone,Shopping,2018-02-06,4.0.3 and up
BK Video Status,FAMILY,Low,,,13,2.1,Free,0.0,Everyone,Entertainment,2018-07-07,4.4 and up
ESPN Fantasy Sports,SPORTS,Very High,,,176487,10.0,Free,0.0,Everyone,Sports,2017-11-21,4.4 and up
BetterMe: Weight Loss Workouts,HEALTH_AND_FITNESS,Very High,2.287333739974365,0.18733373997436498,14709,15.0,Free,0.0,Everyone,Health & Fitness,2018-07-26,5.0 and up
Gold Wallpapers,PERSONALIZATION,Moderate,,,43,28.0,Free,0.0,Everyone,Personalization,2018-03-26,4.0 and up
Ez iCam,PHOTOGRAPHY,High,,,7300,46.0,Free,0.0,Teen,Photography,2018-01-12,5.0 and up
Socle Commun BO du 23-04-2015,LIBRARIES_AND_DEMO,Low,,,4,4.7,Paid,0.99,Everyone,Libraries & Demo,2016-08-08,4.1 and up
Circle Colors Pack-FN Theme,PERSONALIZATION,Low,,,6,0.09,Paid,0.99,Everyone,Personalization,2013-08-09,2.2 and up
"Messenger L SMS, MMS",PERSONALIZATION,High,,,6263,20.0,Free,0.0,Everyone,Personalization,2018-07-12,2.3 and up
F05WatchFace for Android Wear,PRODUCTIVITY,Low,,,127,5.9,Paid,0.99,Everyone,Productivity,2017-12-24,4.3 and up
EP Gem Hunter,GAME,Low,,,79,31.0,Free,0.0,Everyone 10+,Action,2016-01-17,2.3 and up
EY Team Connect,PRODUCTIVITY,Low,,,0,38.0,Free,0.0,Everyone,Productivity,2018-06-08,5.0 and up
Surah Al-Waqiah,BOOKS_AND_REFERENCE,More than moderate,,,1201,2.9,Free,0.0,Everyone,Books & Reference,2015-06-24,2.3.3 and up
Litnet - E-books,BOOKS_AND_REFERENCE,More than moderate,,,7831,15.0,Free,0.0,Teen,Books & Reference,2018-07-04,4.0 and up
Police VAZ LADA Simulator,FAMILY,High,,,3502,61.0,Free,0.0,Teen,Simulation,2016-09-11,2.3 and up
CONTRACT KILLER: ZOMBIES,GAME,Very High,,,144545,13.0,Free,0.0,Teen,Action,2011-12-01,2.1 and up
Bad Piggies,FAMILY,Top Notch,2.260172046065327,0.11017204606532696,1168959,66.0,Free,0.0,Everyone,Puzzle,2017-05-03,4.1 and up
EU IP Codes,BOOKS_AND_REFERENCE,Low,,,2,0.95,Free,0.0,Everyone,Books & Reference,2014-01-08,4.0 and up
King of Math,FAMILY,Moderate,,,766,14.0,Paid,2.99,Everyone,Education;Education,2018-05-22,2.2 and up
EP Research Service,BOOKS_AND_REFERENCE,Low,,,14,27.0,Free,0.0,Everyone,Books & Reference,2018-03-05,4.1 and up
Photo Editor - BPhoto,PHOTOGRAPHY,Low,,,42,20.0,Free,0.0,Everyone,Photography,2016-09-17,4.2 and up
Video chat live advices,DATING,Low,,,0,8.0,Free,0.0,Everyone,Dating,2018-07-10,3.0 and up
Garena Free Fire,GAME,Top Notch,2.3701739850956196,0.1201739850956197,5534114,53.0,Free,0.0,Teen,Action,2018-08-03,4.0.3 and up
INTERACTIVE CALCULUS FOR MATHS AND PHYSICS,FAMILY,Low,,,53,4.4,Free,0.0,Everyone,Education,2018-02-28,4.0.3 and up
SCI-Ex,HEALTH_AND_FITNESS,Low,,,8,7.9,Free,0.0,Everyone,Health & Fitness,2018-06-28,5.0 and up
Emergency Brain CT,MEDICAL,Very low,,,2,19.0,Paid,0.99,Everyone,Medical,2018-04-17,4.1 and up
Spring flowers theme couleurs d t space,ART_AND_DESIGN,Low,,,1,2.9,Free,0.0,Everyone,Art & Design,2018-04-18,4.0 and up
Kids A-Z,FAMILY,High,,,26426,30.0,Free,0.0,Everyone,Education;Education,2018-08-02,4.4 and up
CD Library,PRODUCTIVITY,Moderate,,,44,3.3,Free,0.0,Everyone,Productivity,2017-02-18,2.1 and up
F Length Sim (no Ads),PHOTOGRAPHY,Very low,,,0,1.7,Paid,2.0,Everyone,Photography,2018-04-29,4.0.3 and up
Bike Race - Bike Blast Rush,GAME,Very High,,,83891,48.0,Free,0.0,Everyone,Action,2018-07-19,4.0 and up
Water Droplets Keyboard Theme,PERSONALIZATION,More than moderate,,,398,6.8,Free,0.0,Everyone,Personalization,2018-06-29,4.0.3 and up
dt.se,NEWS_AND_MAGAZINES,Moderate,,,124,12.0,Free,0.0,Everyone,News & Magazines,2018-06-29,4.1 and up
IKORO FH App Rosenheim,FAMILY,Low,,,22,29.0,Free,0.0,Everyone,Education,2018-02-06,2.3.3 and up
Go Go Coupons - Free Coupon and Discount,SHOPPING,Low,,,4,1.2,Free,0.0,Everyone,Shopping,2018-07-01,4.0 and up
What U See,SOCIAL,More than moderate,,,712,21.0,Free,0.0,Teen,Social,2018-03-05,4.1 and up
Sonic CD Classic,GAME,High,,,26138,15.0,Free,0.0,Everyone,Action,2018-02-14,4.2 and up
Oracle BI Mobile,BUSINESS,Moderate,,,282,7.7,Free,0.0,Everyone,Business,2018-08-01,6.0 and up
Me-eh,FAMILY,Low,,,13,62.0,Free,0.0,Everyone,Puzzle,2018-04-06,4.1 and up
"Please, Don't Touch Anything",FAMILY,Moderate,,,1771,46.0,Paid,4.99,Teen,Puzzle,2016-04-20,2.3 and up
Portable Wi-Fi hotspot,COMMUNICATION,Very High,,,138129,2.1,Free,0.0,Everyone,Communication,2018-05-06,2.3 and up
TownWiFi | Wi-Fi Everywhere,COMMUNICATION,High,,,2372,58.0,Free,0.0,Everyone,Communication,2018-08-02,4.2 and up
AirAsia,TRAVEL_AND_LOCAL,Very High,2.005390452140452,0.05539045214045215,98585,37.0,Free,0.0,Everyone,Travel & Local,2018-07-16,4.4 and up
Learn English with Wlingua,EDUCATION,Very High,,,314300,3.3,Free,0.0,Everyone,Education,2018-05-02,4.0 and up
I am Rich Person,LIFESTYLE,Low,,,134,1.8,Paid,37.99,Everyone,Lifestyle,2017-07-18,4.0.3 and up
DSLR Photography Training apps,PHOTOGRAPHY,More than moderate,,,675,15.0,Free,0.0,Everyone,Photography,2017-07-29,2.3 and up
Easy V-Bux free,FAMILY,Moderate,,,856,2.9,Free,0.0,Everyone,Entertainment,2018-07-17,2.1 and up
JustSayHi- Dating App. Chat & Meet Singles Nearby,DATING,More than moderate,,,5152,38.0,Free,0.0,Mature 17+,Dating,2018-07-26,4.1 and up
Alto's Adventure,GAME,Very High,2.417174422324779,0.11717442232477909,515657,63.0,Free,0.0,Everyone,Action,2018-06-05,4.0 and up
"AllTrails: Hiking, Running & Mountain Bike Trails",HEALTH_AND_FITNESS,High,,,16943,32.0,Free,0.0,Everyone,Health & Fitness,2018-07-30,4.4 and up
[root] Pry-Fi,TOOLS,High,,,6736,0.07,Free,0.0,Everyone,Tools,2014-02-02,4.2 and up
loans.com.au Smart Money,FINANCE,Low,,,30,17.0,Free,0.0,Everyone,Finance,2018-05-27,4.1 and up
Phoenix - Facebook & Messenger,SOCIAL,More than moderate,,,9606,3.4,Free,0.0,Teen,Social,2018-07-18,5.0 and up
sABN,BUSINESS,High,,,2287,1.5,Free,0.0,Everyone,Business,2018-03-26,2.2 and up
Muzy - Share photos & collages,PHOTOGRAPHY,Very High,,,70189,13.0,Free,0.0,Teen,Photography,2015-08-11,4.0 and up
BURST Professionals,MEDICAL,Low,,,11,25.0,Free,0.0,Everyone,Medical,2018-01-17,4.2 and up
Interactive NPC DM Tool,FAMILY,Low,,,5,0.61,Paid,0.99,Everyone,Role Playing,2015-01-31,2.3.3 and up
Opera News - Trending news and videos,NEWS_AND_MAGAZINES,Very High,,,51684,8.5,Free,0.0,Teen,News & Magazines,2018-07-31,Varies with device
EW Login,BUSINESS,Very low,,,0,5.8,Free,0.0,Everyone,Business,2017-12-13,4.0.3 and up
DM Magazine,NEWS_AND_MAGAZINES,Very low,,,0,27.0,Free,0.0,Everyone,News & Magazines,2018-05-11,4.1 and up
Pony Friends 🦄 - Beepzz racing game for kids,FAMILY,More than moderate,,,114,69.0,Free,0.0,Everyone,Racing;Action & Adventure,2018-06-13,4.2 and up
Camera Pro,PHOTOGRAPHY,High,,,7479,13.0,Free,0.0,Everyone,Photography,2018-04-16,4.0 and up
DF SmartPlus,TOOLS,Very low,,,0,36.0,Free,0.0,Everyone,Tools,2018-02-23,4.1 and up
AU Call Blocker - Block Unwanted Calls Texts 2018,COMMUNICATION,Low,,,16,3.3,Free,0.0,Everyone,Communication,2018-04-24,4.1 and up
LinkedIn Learning: Online Courses to Learn Skills,EDUCATION,High,,,7973,18.0,Free,0.0,Everyone,Education,2018-07-27,4.4 and up
Download Manager Pro FREE,PRODUCTIVITY,More than moderate,,,637,7.2,Free,0.0,Everyone,Productivity,2017-10-31,4.1 and up
Fancy Pants Adventures,GAME,High,,,55952,61.0,Free,0.0,Everyone 10+,Arcade,2017-07-13,4.1 and up
Chess and Mate,FAMILY,Moderate,,,359,17.0,Paid,4.99,Everyone,Board;Brain Games,2015-08-12,2.3 and up
BJJ Roadmap by Stephan Kesting,SPORTS,Moderate,,,969,3.6,Free,0.0,Everyone,Sports,2014-08-21,4.0 and up
BX Memo,FAMILY,Moderate,,,131,2.0,Free,0.0,Everyone,Education,2016-11-17,2.2 and up
Web Browser for Android,COMMUNICATION,High,,,55110,4.3,Free,0.0,Everyone,Communication,2018-06-20,4.0 and up
Learn English Words Free,EDUCATION,Very High,,,172640,14.0,Free,0.0,Everyone,Education,2018-05-02,4.1 and up
Wi-Fi Visualizer,TOOLS,More than moderate,,,132,2.6,Free,0.0,Everyone,Tools,2017-05-17,2.3 and up
Learn R - Programming Concepts,FAMILY,Low,,,6,2.9,Free,0.0,Everyone,Education,2017-04-25,4.0.3 and up
Tamago Tap Clicker Egg,FAMILY,More than moderate,,,209,16.0,Free,0.0,Everyone,Casual,2016-10-19,2.3 and up
Timehop,SOCIAL,Very High,,,161610,16.0,Free,0.0,Teen,Social,2018-08-05,4.1 and up
FE Connect Fhoton,TOOLS,Low,,,0,1.8,Free,0.0,Everyone,Tools,2017-11-28,4.0.3 and up
Florida DMV Permit Test -Fl,FAMILY,Moderate,,,87,30.0,Free,0.0,Everyone,Education,2018-02-15,4.4 and up
mobLee Events,EVENTS,Moderate,,,11,11.0,Free,0.0,Everyone,Events,2018-05-30,4.1 and up
Add-On: bq (a),PRODUCTIVITY,Moderate,,,26,1.2,Free,0.0,Everyone,Productivity,2015-05-19,4.0 and up
Alchemy Classic Ad Free,FAMILY,More than moderate,,,20178,9.0,Free,0.0,Everyone,Puzzle,2014-05-26,1.6 and up
Microsoft Translator,PRODUCTIVITY,Very High,,,209696,49.0,Free,0.0,Everyone,Productivity,2018-06-18,4.3 and up
Contents Provider(C.P.)Explorer,TOOLS,Low,,,1,1.2,Free,0.0,Everyone,Tools,2018-06-20,3.0 and up
IDM for Facebook ★ Downloader,PRODUCTIVITY,More than moderate,,,1905,3.1,Free,0.0,Everyone,Productivity,2015-10-17,2.3 and up
JavaScript Editor CR,TOOLS,Moderate,,,114,18.0,Free,0.0,Everyone,Tools,2018-03-16,4.0 and up
RIV-BM FPV,FAMILY,Very low,,,0,26.0,Free,0.0,Everyone,Entertainment,2017-08-12,2.2 and up
EXO-L Amino for EXO Fans,SOCIAL,More than moderate,,,5677,67.0,Free,0.0,Teen,Social,2018-07-13,4.0.3 and up
TracFone My Account,COMMUNICATION,High,,,20769,18.0,Free,0.0,Everyone,Communication,2018-07-11,4.1 and up
Scoreboard FR,LIFESTYLE,Low,,,3,15.0,Free,0.0,Everyone,Lifestyle,2018-08-07,4.2 and up
Quiz DC,GAME,Low,,,33,3.1,Free,0.0,Everyone,Trivia,2017-12-25,4.1 and up
CA Technologies,FAMILY,Low,,,1,98.0,Free,0.0,Everyone,Puzzle,2017-10-20,4.1 and up
Pixlr – Free Photo Editor,PHOTOGRAPHY,Top Notch,,,1163232,31.0,Free,0.0,Everyone,Photography,2018-07-20,4.0.3 and up
You're an Anime,MEDICAL,Very low,,,2,83.0,Free,0.0,Everyone,Medical,2018-07-12,5.0 and up
AC-BL,COMMUNICATION,Low,,,0,4.3,Free,0.0,Everyone,Communication,2018-04-20,2.1 and up
Pregnancy Tracker & Countdown to Baby Due Date,PARENTING,Very High,,,658087,62.0,Free,0.0,Everyone,Parenting,2018-05-24,5.0 and up
Calorie Counter - EasyFit free,HEALTH_AND_FITNESS,High,2.561805317361527,0.21180531736152677,50294,11.0,Free,0.0,Everyone,Health & Fitness,2018-07-09,4.1 and up
Revita.bg,HEALTH_AND_FITNESS,Very low,,,10,4.0,Free,0.0,Everyone,Health & Fitness,2018-06-13,4.0 and up
How To Get Your Ex Back Fast,LIFESTYLE,Moderate,,,22,19.0,Free,0.0,Everyone,Lifestyle,2018-02-07,4.0.3 and up
Swift for Facebook Lite,SOCIAL,High,,,9562,5.8,Free,0.0,Teen,Social,2018-05-31,Varies with device
CL Clock,BUSINESS,Low,,,7,1.3,Free,0.0,Everyone,Business,2016-07-22,5.0 and up
Good room network fast rent,HOUSE_AND_HOME,High,,,2758,8.6,Free,0.0,Everyone,House & Home,2018-06-25,4.0 and up
TFO BZ Lessons,FAMILY,Low,,,75,3.7,Free,0.0,Everyone,Education,2017-04-28,4.1 and up
Ah! Cutie,FAMILY,Moderate,,,536,10.0,Free,0.0,Everyone,Casual,2017-06-27,4.0 and up
EasyNote Notepad | To Do List,TOOLS,High,,,15618,2.4,Free,0.0,Everyone,Tools,2017-11-27,2.3 and up
DS Speedometer & Odometer,MAPS_AND_NAVIGATION,High,,,22382,6.6,Free,0.0,Everyone,Maps & Navigation,2018-03-22,2.3.3 and up
MapleStory M,FAMILY,High,,,31538,82.0,Free,0.0,Everyone 10+,Role Playing,2018-07-24,4.4 and up
DM Screen,BOOKS_AND_REFERENCE,Moderate,,,283,5.4,Free,0.0,Everyone 10+,Books & Reference,2018-01-12,4.0 and up
cx-32wifi,FAMILY,Moderate,,,62,6.5,Free,0.0,Everyone,Entertainment,2015-11-14,2.2 and up
CK Call NEW,COMMUNICATION,Very low,,,0,4.2,Free,0.0,Everyone,Communication,2017-04-26,2.2 and up
BN Pro RobotoXL-b HD Text,LIBRARIES_AND_DEMO,Moderate,,,86,0.45,Free,0.0,Everyone,Libraries & Demo,2017-02-05,1.6 and up
Sweet Selfie Beauty Camera,BEAUTY,More than moderate,,,601,35.0,Free,0.0,Everyone,Beauty,2018-06-02,4.0 and up
RISK: Global Domination,FAMILY,Very High,,,68559,75.0,Free,0.0,Everyone,Board;Action & Adventure,2018-07-31,4.4 and up
Browsery by Barnes & Noble,BOOKS_AND_REFERENCE,Moderate,,,146,34.0,Free,0.0,Everyone,Books & Reference,2018-04-30,4.4 and up
Archery Physics Objects Destruction Apple shooter,GAME,More than moderate,,,6026,39.0,Free,0.0,Teen,Action,2018-07-07,4.1 and up
DIRECTV for Tablets,FAMILY,High,,,24123,69.0,Free,0.0,Teen,Entertainment,2018-06-01,4.1 and up
FP Live,COMMUNICATION,Very low,,,0,3.3,Free,0.0,Teen,Communication,2017-11-03,4.2 and up
ESLock File Recovery Lite,PRODUCTIVITY,More than moderate,,,460,0.16,Free,0.0,Everyone,Productivity,2016-01-05,4.0.3 and up
"Imgur: Find funny GIFs, memes & watch viral videos",ENTERTAINMENT,Very High,,,160164,12.0,Free,0.0,Teen,Entertainment,2018-08-01,5.0 and up
Diseño de columnas NTC - RSEE 2017,PRODUCTIVITY,Low,,,6,2.8,Paid,0.99,Everyone,Productivity,2018-03-26,4.1 and up
Pekalongan CJ,SOCIAL,no,,,0,5.9,Free,0.0,Teen,Social,2018-07-21,4.4 and up
BI SmartLINK,BUSINESS,Moderate,,,16,33.0,Free,0.0,Everyone,Business,2018-07-25,5.1 and up
C-E Federal Credit Union,FINANCE,Low,,,1,2.8,Free,0.0,Everyone,Finance,2018-03-23,4.1 and up
Advanced Download Manager Pro,TOOLS,More than moderate,,,6505,2.0,Paid,2.99,Everyone,Tools,2017-11-03,4.0 and up
InterracialCupid - Interracial Dating App,DATING,More than moderate,,,212,3.0,Free,0.0,Mature 17+,Dating,2018-06-13,5.0 and up
Hospital ER Emergency Heart Surgery: Doctor Games,FAMILY,More than moderate,,,1652,71.0,Free,0.0,Everyone,Simulation,2018-07-11,4.1 and up
Official Madhuban Murli,LIFESTYLE,Moderate,,,301,25.0,Free,0.0,Everyone,Lifestyle,2018-07-21,4.4 and up
Moonlight GO Weather EX,WEATHER,High,,,11510,3.5,Free,0.0,Everyone,Weather,2014-08-28,2.2 and up
058.ba,NEWS_AND_MAGAZINES,Low,,,27,14.0,Free,0.0,Everyone,News & Magazines,2018-07-06,4.2 and up
